"HITID","Food","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"22DWJ5OPB0YVHD7YES27MP9U5AL5X5","beer","A2HM35CWB7IIFM","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:13:25 UTC 2012"
"26R746OQ1SNQRLP6ZWW1YKCNTALO4E","lettuce","A2HM35CWB7IIFM","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:08:21 UTC 2012"
"24VWIOV1S7SN4RSGMXUYLZ8NA0DZKG","salad","A53VNQRRFQ785","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:32:59 UTC 2012"
"28GNJ92NJKM06PLJLQ8Y42GTRIA8D8","lemonade","A3NU1SQPI1NXY4","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:16:21 UTC 2012"
"2LOUXFCD45XCF7MDKJKKQN3TIYMXV3","half coke","A2UFD1I8ZO1V4G","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:12:39 UTC 2012"
"2929RJ85OZIZFVLA2LDOWQ5EYYG8WH","Heineken","A2HM35CWB7IIFM","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:22:53 UTC 2012"
"2SM9F9SSSHX12XNNKPWHDF8J6X7UYH","eggs","A2HM35CWB7IIFM","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:08:30 UTC 2012"
"2HOUFBNFSVGUMT29XON6VG1FUC6J5V","green onions","A2ELWPBL46UA0E","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:37:24 UTC 2012"
"23ZGYQ4J3NAB7PEM7BFY6IT1VSYCPW","walnuts","A1IV0802ICNA0A","Meat and Protein","A2HM35CWB7IIFM","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:07:01 UTC 2012"
"2CEAVKI62NJQ3F62R50QP6BKNLDSK4","tomato and arugula sandwich","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:35:31 UTC 2012"
"2MFH0JPPSI2KZSOLKLY5SLM6YSLOIS","pao","A2HAIY6HUOISQY","Grains","A2HM35CWB7IIFM","Grains","Yes","Grains","Tue Sep 11 18:35:15 UTC 2012"
"2VYOOGQSCM6IBO1S6ELU200OST3GG6","sardines","A2HM35CWB7IIFM","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:30:01 UTC 2012"
"2KVHJHP4BDDKHIX8JOO953G37GF5YB","cheese and mushroom pizza","A1IV0802ICNA0A","Fast-foods","A2HM35CWB7IIFM","Fast-foods","Yes","Fast-foods","Tue Sep 11 18:13:31 UTC 2012"
"2ELYOCCF0CP5LBOTAJ9I5YG4RVPUTS","lemon juice","A2HM35CWB7IIFM","Fruits","A2UFD1I8ZO1V4G","Fruits","Yes","Fruits","Tue Sep 11 18:41:58 UTC 2012"
"2I7C6SK9RJ85PDHZ6DDAIPMOQZNS4E","grilled vegetables","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:12:24 UTC 2012"
"2C18EBDPGFL6WQOWR5INLWIOXAB2H8","tofu","A1K9WP8Q74E9G2","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:24:44 UTC 2012"
"2YYYQ4J3NAB6CTLF7KPYQT1TLOWQD1","potatoe","A2FCGEU5RTEWG8","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:22:18 UTC 2012"
"2V9ILKH1Q6SVRMG80IHUEL5OD4VJ0A","red pepper","A2ELWPBL46UA0E","Vegetables","A2HM35CWB7IIFM","Vegetables","Yes","Vegetables","Tue Sep 11 18:25:18 UTC 2012"
"2BT2YU98JHSTMP2LSB2JHIOBLN2OCR","courgette","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:36:17 UTC 2012"
"2A79RA7S5WM17NXSGBY0RMHLCRBZUD","onions","A2FCGEU5RTEWG8","Vegetables","A2HM35CWB7IIFM","Vegetables","Yes","Vegetables","Tue Sep 11 18:25:46 UTC 2012"
"2ZB3HVWAVKI631IQUXY2799QJFTGOS","example","A1IV0802ICNA0A","Unknown","A2HM35CWB7IIFM","Unknown","Yes","Unknown ","Tue Sep 11 18:12:02 UTC 2012"
"2NAVQ8H88MQU7Z4O3R3I9RXX6J18RE","prosciutto","A2FCGEU5RTEWG8","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:06:25 UTC 2012"
"2CIFK0COK2JE206PCG0LZW6O1JURKF","coffee","A3NU1SQPI1NXY4","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:25:20 UTC 2012"
"22T3L0FBJ9IOCXDJJAMEDRPR4VIZNL","coffee","A2FCGEU5RTEWG8","Beverages","A2HM35CWB7IIFM","Beverages","Yes","Beverages","Tue Sep 11 18:08:32 UTC 2012"
"22X395SW6NG1G62NQJAB6F1F11HUGJ","coffee","A2FCGEU5RTEWG8","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:33:36 UTC 2012"
"2A3B3L0FBJ9IPPIEBN5VM5RPTB4MYH","coffee","A2HM35CWB7IIFM","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:35:42 UTC 2012"
"26EZ9RNDWIOV266SFZ4TOU130MHUFK","carrot soup","A2HM35CWB7IIFM","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:10:36 UTC 2012"
"20DCNHMVHVKCKE01CYY4R79KS5P24M","raviolis 4 quesos","A2HAIY6HUOISQY","Cereal Grains and Pasta","A2HM35CWB7IIFM","Cereal Grains and Pasta","Yes","Cereal Grains and Pasta","Tue Sep 11 18:26:13 UTC 2012"
"2N6Q1SNQQ7Q68E41IG3NZ12TSLK8S2","half cheese cake","A1IV0802ICNA0A","Fat, Oil and Sweets","A2HM35CWB7IIFM","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:12:10 UTC 2012"
"2YJQ6SVQ8H88N4T6D1FB3CI1T6G5O0","Oaxaca cheese","A2HM35CWB7IIFM","Dairy","A3NU1SQPI1NXY4","Dairy","Yes","Dairy","Tue Sep 11 18:41:56 UTC 2012"
"2RT6BFMFFOYYJ70TBB4GMSC0T6FLYF","Arizona tea","A2ELWPBL46UA0E","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:05:42 UTC 2012"
"22H6R70G5R98EMI3NAYW0STN0LZAQJ","testing","A1IV0802ICNA0A","Unknown","A2HM35CWB7IIFM","Unknown","Yes","Unknown ","Tue Sep 11 18:31:38 UTC 2012"
"22XQ0ONNVRH1LVN96CIBF6NVBU2MV8","balsamic vinegar etre","A2HAIY6HUOISQY","Fat, Oil and Sweets","A2HM35CWB7IIFM","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:26:21 UTC 2012"
"2GZHRRLFQ0ONO9QHTG8OHEGRDGPQHA","coffee","A53VNQRRFQ785","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:32:22 UTC 2012"
"25KL92HECWA6YHXO4860KP5KZYCJI5","chapatti","A2BERTY629PZDT","Grains","A2HM35CWB7IIFM","Grains","Yes","Grains","Tue Sep 11 19:03:14 UTC 2012"
"2JSOO2GMMEGOPUPS4IXIIA2SGRD882","Company segundo","A2HM35CWB7IIFM","Unknown","A3NU1SQPI1NXY4","Unknown","Yes","Unknown ","Tue Sep 11 18:13:56 UTC 2012"
"235CWYB49F9ST6GXTXAOVST5JEXPTR","Red Beans","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:09:03 UTC 2012"
"2QG8TNKIMZSM6YEHKYFM8PGVHC0YB4","cheese","A2HM35CWB7IIFM","Dairy","A53VNQRRFQ785","Dairy","Yes","Dairy","Tue Sep 11 18:13:39 UTC 2012"
"29JCSTMOFXRDTIHCTAPDVXJFOAJTQM","azuca xD","A2HM35CWB7IIFM","Unknown","A2UFD1I8ZO1V4G","Unknown","Yes","Unknown ","Tue Sep 11 18:38:23 UTC 2012"
"2UQXMB3Q39Z0CKTTG2K4MVSTX03IT9","tomatoes","A1K9WP8Q74E9G2","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:26:14 UTC 2012"
"2J1E1M7PKK9LSA5OR630CLZXRUQZSX","cheese pizza","A2HM35CWB7IIFM","Fast-foods","A2UFD1I8ZO1V4G","Fast-foods","Yes","Fast-foods","Tue Sep 11 18:20:42 UTC 2012"
"22ESBRI8IUB2Z888BDJTTB3L2OUG4J","asparagus","A2HM35CWB7IIFM","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:14:25 UTC 2012"
"2PW4BLYHVI44P61KDQZDVEZSDJ81VG","cabbage","A1IV0802ICNA0A","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:11:12 UTC 2012"
"23WZZ2MIKMN9VMO9QZZT4WXI51D8PM","lentils","A2UFD1I8ZO1V4G","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:06:49 UTC 2012"
"2TUF0CP5KXPTJ1HIPU74XM7N0FOXYC","beer","A3NU1SQPI1NXY4","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:07:30 UTC 2012"
"22G58B727M0IHTJH5XXYNSVF641BWJ","tofu","A2HAIY6HUOISQY","Meat and Protein","A2HM35CWB7IIFM","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:26:56 UTC 2012"
"2S3YHVI44OS2LZT85J5Z0BAP7KK4Y5","sirloin taco","A2HAIY6HUOISQY","Meat and Protein","A2HM35CWB7IIFM","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:30:37 UTC 2012"
"2JV21O3W5XH0K3OSAYBYMPLSRGOBHJ","Heineken","A2UFD1I8ZO1V4G","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:08:50 UTC 2012"
"2YYYQ4J3NAB6CTLF7KPYQT1TLOWDQO","onions","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:13:16 UTC 2012"
"2BVD8XMB3Q390EA6MPF614EVU2EGR2","toast","A2HM35CWB7IIFM","Grains","A2UFD1I8ZO1V4G","Grains","Yes","Grains","Tue Sep 11 18:37:17 UTC 2012"
"2KGOCCF0CP5KY3SIFE9X6G4POG5UV8","peanuts","A1K9WP8Q74E9G2","Meat and Protein","A2HM35CWB7IIFM","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:46:05 UTC 2012"
"2YXL42J1LY58CL17EW9GNKHD3FH4PB","orange juice","A2UFD1I8ZO1V4G","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:12:46 UTC 2012"
"21Z1Q6SVQ8H890PUYHWOJVCI30FN4X","mixed greens","A17B7QTKWFQ5PQ","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:24:50 UTC 2012"
"2MCUKQOYGNIW21R8GCR187SVIJ9ZHC","edamame","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:28:30 UTC 2012"
"2VMBLYHVI44OTGJLM44NMZSBCYN2W7","interesanteee","A2HM35CWB7IIFM","Unknown","A2UFD1I8ZO1V4G","Unknown","Yes","Unknown ","Tue Sep 11 18:33:34 UTC 2012"
"283FQ0ONNVRH2YGO1A7RJ76NXI4LUH","michelada","A1IV0802ICNA0A","Beverages","A2HM35CWB7IIFM","Beverages","Yes","Beverages","Tue Sep 11 18:24:22 UTC 2012"
"25Z1XERSQV66SZOHAPUH3WAVMRP918","bacon","A53VNQRRFQ785","Meat and Protein","A6WUFL0T08JBZ","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:14:05 UTC 2012"
"2IUSTMOFXRDS5WB16U4N5JFM3ASURF","brownie","A2HM35CWB7IIFM","Fat, Oil and Sweets","A6WUFL0T08JBZ","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:15:04 UTC 2012"
"2XVHDM25L8I9ODV69AQ6WE4QYGCGQ1","lentils with mushrooms and asparagus","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:21:40 UTC 2012"
"2HJ1K274J79KRA510JV62XFCFDOGEP","green lipped nz mussels","A2HM35CWB7IIFM","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:34:02 UTC 2012"
"2J11LY58B727NEHG7G8D96YFU4Y8TR","water","A2HM35CWB7IIFM","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:25:35 UTC 2012"
"2JME6AUBXHWSILEL15MB7WDRN6NY22","tacos with vegetarian chorizo and lettuce","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:30:33 UTC 2012"
"2AZV8ER9Y8TNLWLZKIWKNHS2QVJ5SX","coffee","A3NU1SQPI1NXY4","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:17:23 UTC 2012"
"2OV1X3V0FK0CPY1J6XD7XKK9N0FFME","garlic","A2UFD1I8ZO1V4G","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:33:45 UTC 2012"
"21E4ZMAZHHRRMTP0GJEVZH1KJXSBKN","green salad","A2HM35CWB7IIFM","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:24:30 UTC 2012"
"2GKMIKMN9U8PAC28LSNXQ3SU0R5BS4","carrot","A2HM35CWB7IIFM","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:15:20 UTC 2012"
"2IQN46UXFCD46BBELJ4SVTKIPCBUS3","cheese cake","A1K9WP8Q74E9G2","Fat, Oil and Sweets","A2HM35CWB7IIFM","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:38:36 UTC 2012"
"29AZVXX2Q45UVYPOQCEI41NSAXZ8QD","coffee","A2HM35CWB7IIFM","Beverages","A3NU1SQPI1NXY4","Beverages","Yes","Beverages","Tue Sep 11 18:20:16 UTC 2012"
"27D66RLPHIT3I9VANG96ANJQ4AQ8GI","mayonnaise","A1IV0802ICNA0A","Fat, Oil and Sweets","A2HM35CWB7IIFM","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:12:41 UTC 2012"
"2Y6VR14IXKO2MN1H68NAEX3YQLV9AW","mushrooms with asparagus and tabbouleh","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:26:08 UTC 2012"
"2LRF9SSSHX11K2MSL185N8J4QYKZV2","coffee","A2HM35CWB7IIFM","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:14:06 UTC 2012"
"2UK1O3W5XH0JQ3RIUGPEXLSP9E3CIK","tequila","A2HM35CWB7IIFM","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:12:30 UTC 2012"
"2AOS8SV7WGKCD9KLV813BMHARZMQ07","michelada","A2BERTY629PZDT","Beverages","A2HM35CWB7IIFM","Beverages","Yes","Beverages","Tue Sep 11 18:47:29 UTC 2012"
"22QI9NZW6HEZ72D4ISYTG69GWVLNXD","water","A2HM35CWB7IIFM","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:12:50 UTC 2012"
"2P4Z9O9Z6KW4009Z9DIRTFQ0QW53CA","green olives and vegetarian chorizo","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:43:32 UTC 2012"
"2YGW2GTP9RA7TJVMT20Y0OF72S4UPN","green tea","A2HM35CWB7IIFM","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:33:31 UTC 2012"
"2F84J3NAB6BFNTEOQU9T9TJFFPXFSQ","spinach","A3NU1SQPI1NXY4","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:13:20 UTC 2012"
"2PW4BLYHVI44P61KDQZDVEZSDJ7V19","strawberry","A2UFD1I8ZO1V4G","Fruits","A3NU1SQPI1NXY4","Fruits","Yes","Fruits","Tue Sep 11 18:13:06 UTC 2012"
"2U6BDDP8PJWKVRC8PI23Y39Z2KPG5O","lentils","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:23:13 UTC 2012"
"24C8LZ6R70G5SN7D0FUVM7WSU25N7H","rice","A2HM35CWB7IIFM","Grains","A2UFD1I8ZO1V4G","Grains","Yes","Grains","Tue Sep 11 18:29:18 UTC 2012"
"2IDP9746OQ1SO4P7I2Y0D1QKEWAM21","carrots","A3NU1SQPI1NXY4","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:15:33 UTC 2012"
"2IDP9746OQ1SO4P7I2Y0D1QKEWA2MH","coffee","A2HM35CWB7IIFM","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:30:37 UTC 2012"
"28J4IXKO2L92ISBW22O36OCCH9VDCJ","watermelon","A53VNQRRFQ785","Fruits","A6WUFL0T08JBZ","Fruits","Yes","Fruits","Tue Sep 11 18:24:08 UTC 2012"
"2WT0HFL42J1LZJ7BZYYM8IGFMQWM1K","salad","A17B7QTKWFQ5PQ","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:22:09 UTC 2012"
"2MX3Q0JG5TYMOQVY300FHSSSJ6KFJA","nchjdha","A2HM35CWB7IIFM","Unknown","A3NU1SQPI1NXY4","Unknown","Yes","Unknown ","Tue Sep 11 18:41:20 UTC 2012"
"2RIRYNJ92NJKNE4BEFKUPYW2I28B6I","French fries","A2HM35CWB7IIFM","Fast-foods","A3NU1SQPI1NXY4","Fast-foods","Yes","Fast-foods","Tue Sep 11 18:12:55 UTC 2012"
"2QP46OQ1SNQQ8457S1SQSCNR3BBP50","tea","A53VNQRRFQ785","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:38:19 UTC 2012"
"248Q7Q67051QLQMRTYKQK1XMIRJDXL","cheese","A2HM35CWB7IIFM","Dairy","A53VNQRRFQ785","Dairy","Yes","Dairy","Tue Sep 11 18:18:06 UTC 2012"
"2ALDHJHP4BDDLU3Y0NJXHX3G5EQ4XZ","sirloin taco","A2V3P1XE33NYC3","Meat and Protein","A3NU1SQPI1NXY4","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:22:42 UTC 2012"
"29DQ8H88MQU6MJNBN891ZXX4CR1S9A","ground beef","A2HM35CWB7IIFM","Meat and Protein","A53VNQRRFQ785","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:16:06 UTC 2012"
"24XSVGULF395TA5N8X6SBNYNLKHOAP","peas soup","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:41:53 UTC 2012"
"2BQY1THV8ER9ZMSNCEDZ0M5KHQBO11","Jamaica water","A2HM35CWB7IIFM","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:22:22 UTC 2012"
"2OM6OQ1SNQQ7RK60XXHKKNR1429Q69","asparagus","A3NU1SQPI1NXY4","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:21:12 UTC 2012"
"2YIJPPSI2KYEQZRPZ1BLU6WJ5XTQKE","yogurt","A1K9WP8Q74E9G2","Dairy","A6WUFL0T08JBZ","Dairy","Yes","Dairy","Tue Sep 11 18:22:12 UTC 2012"
"2ECLRGNTBJ3MNRW57LYNE2KHDI58UI","coffee","A2UFD1I8ZO1V4G","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:27:38 UTC 2012"
"231TUHYW2GTPA597K1NM969YUXYQLH","green pea soups","A1K9WP8Q74E9G2","Vegetables","A2HM35CWB7IIFM","Vegetables","Yes","Vegetables","Tue Sep 11 18:46:45 UTC 2012"
"2KBVOK5UFJ51ZLPEGV6YYS1CU25693","chorizo","A2BERTY629PZDT","Meat and Protein","A2HM35CWB7IIFM","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:25:40 UTC 2012"
"2DJINMHGYQ4J419BY76MNFOY0RC8LO","coffee","A17B7QTKWFQ5PQ","Beverages","A2UFD1I8ZO1V4G","Beverages","Yes","Beverages","Tue Sep 11 18:22:38 UTC 2012"
"2162L92HECWA7B2YG83F8CP5M67IHY","comida","A2HM35CWB7IIFM","Unknown","A3NU1SQPI1NXY4","Unknown","Yes","Unknown ","Tue Sep 11 18:21:26 UTC 2012"
"2N6Q1SNQQ7Q68E41IG3NZ12TSLJS8L","green salad with guacamole and chips","A2HM35CWB7IIFM","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:13:14 UTC 2012"
"2A4OFXRDS4IC2SXDFTAFU11A4RDXUE","miso soup","A2UFD1I8ZO1V4G","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:26:19 UTC 2012"
"23B6YTWX4H3H33A4550GQ6IJTKNY3D","pork","A1IV0802ICNA0A","Meat and Protein","A53VNQRRFQ785","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:17:38 UTC 2012"
"2J5JQ2172Z99RV5BCH3VMBU15S7RZ1","tomato sauce","A1IV0802ICNA0A","Vegetables","A3NU1SQPI1NXY4","Vegetables","Yes","Vegetables","Tue Sep 11 18:41:04 UTC 2012"
"2FNCOW0LGRZ39QQFD8XVVUZWF0K8Z7","Heineken","A2HM35CWB7IIFM","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:24:40 UTC 2012"
"2S3YHVI44OS2LZT85J5Z0BAP7KJY4Y","spinach","A2HAIY6HUOISQY","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:26:30 UTC 2012"
"2XNTYMNCWYB4AT8SKO8X91JOP1CLPL","coffee","A2HM35CWB7IIFM","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:31:19 UTC 2012"
"2HXK0COK2JE1NLOKC5CR46OZCLJLS1","dates","A2HM35CWB7IIFM","Fruits","A3NU1SQPI1NXY4","Fruits","Yes","Fruits","Tue Sep 11 18:28:31 UTC 2012"
"2HXK0COK2JE1NLOKC5CR46OZCLISL7","salmon","A2HM35CWB7IIFM","Meat and Protein","A53VNQRRFQ785","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:34:42 UTC 2012"
"2KD0FK0COK2JFFL7HGB9TRW6Q8TQJF","kale","A3NU1SQPI1NXY4","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:18:27 UTC 2012"
"28R8D8J3VE7WT6SNQ873UCK8C2LIYY","coffee","A2HAIY6HUOISQY","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:27:51 UTC 2012"
"255NVRH1KHO9FUQBZ2EVHLKW965ZQ8","Babaganush","A2HM35CWB7IIFM","Vegetables","A2UFD1I8ZO1V4G","Vegetables","Yes","Vegetables","Tue Sep 11 18:14:20 UTC 2012"
"2BQLZ6R70G5RAMC8BZMEFWSSVWHO8L","mushrooms","A2UFD1I8ZO1V4G","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:19:00 UTC 2012"
"2GOR70G5R98D9X2V63NS0TNYEPMBRG","tacos with lentil burgers","A1IV0802ICNA0A","Fast-foods","A3NU1SQPI1NXY4","Fast-foods","Yes","Fast-foods","Tue Sep 11 18:21:26 UTC 2012"
"2P1VCNHMVHVKDXZ1TGT7CJ79MZF31L","coffee","A2HM35CWB7IIFM","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:21:47 UTC 2012"
"2M998D8J3VE7X6RTFU3GBMCKAJBXHD","coffee","A2HAIY6HUOISQY","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:31:31 UTC 2012"
"2BLK4F0OHOVR2IHXCKTLH2HEE5T231","corn flakes with milk","A2HM35CWB7IIFM","Cereal Grains and Pasta","A3NU1SQPI1NXY4","Cereal Grains and Pasta","Yes","Cereal Grains and Pasta","Tue Sep 11 18:42:31 UTC 2012"
"2XVHDM25L8I9ODV69AQ6WE4QYGCQGB","agua ardiente","A1IV0802ICNA0A","Beverages","A2HM35CWB7IIFM","Beverages","Yes","Beverages","Tue Sep 11 18:17:25 UTC 2012"
"2P1HSTLB3L0FCX8IG7AERREVGEAIU0","carrot","A17B7QTKWFQ5PQ","Vegetables","A6WUFL0T08JBZ","Vegetables","Yes","Vegetables","Tue Sep 11 18:24:42 UTC 2012"
"2V5LVWJ5OPB0Z9FZ0UDWJ7EPB3LV31","tomato and guacamole with chips","A1IV0802ICNA0A","Fast-foods","A2HM35CWB7IIFM","Fast-foods","Yes","Fast-foods","Tue Sep 11 18:35:18 UTC 2012"
"2FKRCJK63ZVE4VQ0CQ9AY9JL70M8XA","coffee","A53VNQRRFQ785","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:16:53 UTC 2012"
"243VWJ5OPB0YWUY8QINBFEP9WCK4W6","green onions","A2HAIY6HUOISQY","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:30:39 UTC 2012"
"2J2YEPLSP75KM05WBZFAPQEQXS9XRA","red pepper","A3NU1SQPI1NXY4","Vegetables","A53VNQRRFQ785","Vegetables","Yes","Vegetables","Tue Sep 11 18:19:07 UTC 2012"
"2XCLF395SW6NHFESVJPNRBYF3OHSEK","sardines","A2HM35CWB7IIFM","Meat and Protein","A53VNQRRFQ785","Meat and Protein","Yes","Meat and Protein","Tue Sep 11 18:20:32 UTC 2012"
"2JME6AUBXHWSILEL15MB7WDRN6O2Y7","nutella","A2HAIY6HUOISQY","Fat, Oil and Sweets","A3NU1SQPI1NXY4","Fat, Oil and Sweets","Yes","Fat, Oil and Sweets","Tue Sep 11 18:30:44 UTC 2012"
"27IJG5TYMNCWZP3975JS0HX13S7IM8","coffee","A2HM35CWB7IIFM","Beverages","A53VNQRRFQ785","Beverages","Yes","Beverages","Tue Sep 11 18:29:28 UTC 2012"
"25L3FDEY5COW1ZFRRZZCZFLC8462TI","coffee","A53VNQRRFQ785","Beverages","A6WUFL0T08JBZ","Beverages","Yes","Beverages","Tue Sep 11 18:15:41 UTC 2012"
